,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,R_hat
"beta_language_std[6,9]",-0.00118543,0.000243574,0.0281165,0.0282918,-0.0470674,-0.00100921,0.0448761,13508.2,5170.98,1.00153
"beta_language_std[6,10]",-0.129714,0.000224356,0.0272119,0.0279255,-0.17504,-0.129915,-0.0850699,14699.5,5423.61,1.0005
"beta_language_std[6,11]",-0.02248,0.000193195,0.022356,0.0220334,-0.0595562,-0.0226509,0.0142933,13634.3,5880.22,1.00075
"beta_language_std[6,12]",-0.140761,0.00127121,0.063246,0.0542431,-0.24243,-0.140939,-0.0371576,2556.08,2197.25,1.0077
"beta_language_std[7,1]",0.104708,0.000219532,0.0269895,0.0272311,0.0596192,0.104991,0.148161,15513.7,5917.56,1.00094
"beta_language_std[7,2]",-0.00473474,0.000248889,0.0275911,0.0274523,-0.0499632,-0.00459808,0.0410649,12579.2,5321.22,1.00153
"beta_language_std[7,3]",0.26586,0.000236039,0.0283467,0.0286601,0.219302,0.265781,0.312339,14770.0,5654.72,1.00084
"beta_language_std[7,4]",0.0156612,0.000233979,0.0280871,0.0278702,-0.0300554,0.0157978,0.0619014,14574.4,4897.73,1.00135
"beta_language_std[7,5]",0.0305483,0.000214262,0.0267633,0.0266551,-0.0137986,0.0303325,0.0748612,15552.3,5620.59,1.00117
"beta_language_std[7,6]",-0.122027,0.000310967,0.0392061,0.0396794,-0.185826,-0.121972,-0.0574125,16133.2,6013.45,1.00015
"beta_language_std[7,7]",0.0305333,0.000204378,0.0269558,0.0266527,-0.0145649,0.0306671,0.0753978,17627.2,5602.89,1.00011
"beta_language_std[7,8]",-0.00756038,0.000214887,0.0278358,0.0277765,-0.0537806,-0.00715797,0.0382403,17029.8,5843.05,1.00101
"beta_language_std[7,9]",0.0434144,0.00023407,0.0274356,0.0271549,-0.00110565,0.0435847,0.0887066,14027.4,4798.88,1.00168
"beta_language_std[7,10]",-0.175096,0.000221268,0.0266511,0.0262546,-0.21845,-0.175106,-0.130305,14682.0,5704.78,1.00047
"beta_language_std[7,11]",-0.0410901,0.000200657,0.0219437,0.0219761,-0.0767731,-0.0410367,-0.0053144,12040.2,5222.95,1.00079
"beta_language_std[7,12]",-0.140216,0.00154931,0.0615512,0.053785,-0.238762,-0.140379,-0.040721,1714.36,2168.89,1.00365
"beta_language_std[8,1]",0.0514191,0.00020584,0.0262943,0.0264563,0.00767753,0.0517652,0.0940636,16803.7,5738.59,0.999866
"beta_language_std[8,2]",0.068576,0.00023856,0.0268389,0.0268469,0.0243154,0.0685481,0.113099,12768.0,5222.32,1.00032
"beta_language_std[8,3]",0.121131,0.000220648,0.0277962,0.0279574,0.0755583,0.121137,0.166829,16116.9,5965.41,1.00055
"beta_language_std[8,4]",-0.010021,0.000218634,0.0272238,0.0276104,-0.054621,-0.010045,0.0348324,15645.5,6041.66,1.00099
"beta_language_std[8,5]",-0.0124147,0.000226945,0.0269584,0.0266398,-0.0567963,-0.0124084,0.0316694,14361.2,5525.47,0.999791
"beta_language_std[8,6]",-0.0436341,0.000301632,0.0390683,0.0390249,-0.107004,-0.043126,0.0185874,16951.8,5569.1,1.00126
"beta_language_std[8,7]",-0.0222464,0.000227085,0.0267285,0.0267181,-0.0667723,-0.0220808,0.0215933,14063.7,5380.33,1.00134
"beta_language_std[8,8]",-0.00133487,0.000220651,0.0275194,0.0277314,-0.0460759,-0.0010034,0.0431163,15820.9,5760.07,1.00005
"beta_language_std[8,9]",0.0504469,0.000230933,0.0277251,0.0279877,0.0048534,0.0508938,0.0960355,14777.8,4884.87,1.00039
"beta_language_std[8,10]",-0.0486864,0.000206599,0.0252786,0.0251935,-0.0905111,-0.0485497,-0.0067066,15192.1,5886.41,1.00061
"beta_language_std[8,11]",-0.00806581,0.000191668,0.0221745,0.0222269,-0.0445633,-0.00819707,0.0281928,13565.2,5304.51,0.999887
"beta_language_std[8,12]",-0.14517,0.00143609,0.0618374,0.0544114,-0.248066,-0.143475,-0.0458333,1998.51,2118.26,1.00716
"beta_language_std[9,1]",0.147859,0.000232602,0.0277906,0.0281716,0.102281,0.147595,0.193681,14444.8,5553.68,1.0009
"beta_language_std[9,2]",0.0720227,0.000233056,0.0282273,0.0286196,0.0252496,0.0721632,0.118551,15124.5,5642.0,1.00135
"beta_language_std[9,3]",0.52671,0.00026554,0.0316513,0.0317573,0.474981,0.526873,0.578289,14605.3,5509.31,1.00043
"beta_language_std[9,4]",-0.0266502,0.000245997,0.0282955,0.0289003,-0.0721393,-0.0268401,0.0192095,13340.0,5634.94,1.0
"beta_language_std[9,5]",0.140695,0.000237158,0.027549,0.0273947,0.0962218,0.140514,0.186028,13594.8,5419.84,1.00082
"beta_language_std[9,6]",-0.348084,0.000295562,0.0384055,0.0379286,-0.411564,-0.348324,-0.285413,17039.2,6336.64,0.99988
"beta_language_std[9,7]",0.0961153,0.000266184,0.0281461,0.028326,0.0500086,0.0961124,0.142239,11469.1,4390.0,1.00102
"beta_language_std[9,8]",-0.0181492,0.000238826,0.028609,0.0283385,-0.065714,-0.0178529,0.0290478,15134.3,4941.45,1.00057
"beta_language_std[9,9]",0.0136415,0.000261594,0.0293935,0.0295745,-0.0345473,0.0141331,0.061263,12867.6,4106.96,1.00038
"beta_language_std[9,10]",-0.482793,0.000206734,0.0263391,0.0263169,-0.526242,-0.483004,-0.439806,16418.2,5570.98,1.00076
"beta_language_std[9,11]",0.0126682,0.000216202,0.0233236,0.023228,-0.0254411,0.0121662,0.0514057,12102.8,5728.94,1.00038
"beta_language_std[9,12]",-0.134034,0.00156679,0.0631739,0.0533358,-0.233578,-0.136055,-0.0298613,1883.14,1517.22,1.00726
"beta_language_std[10,1]",0.144814,0.000226532,0.0284059,0.0282799,0.0982903,0.145077,0.191318,15845.3,6465.92,1.00025
"beta_language_std[10,2]",0.274221,0.000249406,0.0286157,0.0284378,0.226317,0.27435,0.322077,13343.1,4991.49,0.999801
"beta_language_std[10,3]",0.301974,0.000249095,0.030775,0.0302102,0.251535,0.301806,0.352613,15648.3,5171.15,1.00048
"beta_language_std[10,4]",-0.100573,0.000236912,0.0282059,0.0284232,-0.146912,-0.100706,-0.0547302,14400.2,5212.41,1.00088
"beta_language_std[10,5]",-0.0080028,0.000238453,0.0279363,0.0280376,-0.0541338,-0.0076501,0.037842,13791.3,6106.06,1.00025
"beta_language_std[10,6]",-0.367478,0.000313742,0.0386738,0.0392259,-0.430355,-0.367799,-0.304886,15485.9,5518.13,1.00048
"beta_language_std[10,7]",-0.00789486,0.000227528,0.0276142,0.0271211,-0.0536483,-0.00804575,0.0376814,14924.0,5928.92,1.00039
"beta_language_std[10,8]",-0.0629313,0.000239387,0.0288403,0.0287564,-0.109852,-0.0628286,-0.0153765,14653.0,5494.18,1.00115
"beta_language_std[10,9]",0.126699,0.000236234,0.0290991,0.0290486,0.078995,0.126999,0.174416,15477.0,5673.73,0.999868
"beta_language_std[10,10]",-0.458499,0.000236322,0.0266287,0.026583,-0.502405,-0.458755,-0.414428,13147.6,5560.83,1.0007
"beta_language_std[10,11]",0.300529,0.000211343,0.0240044,0.023818,0.261153,0.300369,0.340506,13214.7,5455.48,1.00117
"beta_language_std[10,12]",-0.142857,0.00145867,0.0617596,0.0537695,-0.243784,-0.141924,-0.0425092,1918.63,1926.78,1.0086
"beta_language_std[11,1]",0.124726,0.000242098,0.0279101,0.0277721,0.0788881,0.124835,0.171192,13553.2,5766.81,1.00063
"beta_language_std[11,2]",0.358075,0.000233554,0.0284886,0.0284978,0.310727,0.358233,0.404748,15185.9,5989.37,1.00033
"beta_language_std[11,3]",0.18458,0.000246367,0.0291058,0.0288203,0.13645,0.184207,0.233362,14212.3,4942.81,1.00114
"beta_language_std[11,4]",-0.05486,0.000217436,0.0273925,0.0268495,-0.0999221,-0.0548225,-0.00987724,16046.6,5417.14,1.00165
"beta_language_std[11,5]",-0.0205008,0.000243965,0.0278327,0.0277799,-0.0664964,-0.0209649,0.0253898,13281.8,5953.16,1.0003
"beta_language_std[11,6]",-0.345487,0.000330126,0.0388369,0.0387062,-0.40929,-0.344777,-0.281927,14008.7,5365.97,1.00164
"beta_language_std[11,7]",-0.0231149,0.000219987,0.0276219,0.0273022,-0.0688473,-0.0231712,0.022209,15903.3,5490.87,1.00034
"beta_language_std[11,8]",-0.0497171,0.000220208,0.0283295,0.0281848,-0.0964417,-0.0494503,-0.00335016,16753.0,5864.78,0.999863
"beta_language_std[11,9]",0.136292,0.000246211,0.0287512,0.0286757,0.0890471,0.136232,0.184179,13974.7,5373.27,1.00024
"beta_language_std[11,10]",-0.485373,0.00024741,0.0269282,0.0269396,-0.529897,-0.484927,-0.441838,12031.9,4319.38,0.999853
"beta_language_std[11,11]",0.318694,0.000200879,0.0245252,0.0246453,0.278562,0.318401,0.359113,15066.3,5949.59,1.0013
"beta_language_std[11,12]",-0.143314,0.00141969,0.063928,0.0549162,-0.248264,-0.143315,-0.0400273,2143.08,2356.93,1.00788
"beta_language_std[12,1]",0.107072,0.000227558,0.0273548,0.0270437,0.0616648,0.106848,0.152302,14635.8,5628.7,0.999994
"beta_language_std[12,2]",0.0888592,0.000241392,0.0276725,0.0275323,0.0434936,0.0891435,0.134113,13518.9,5287.26,1.00096
"beta_language_std[12,3]",0.327237,0.00024615,0.0300043,0.0302154,0.277662,0.327198,0.376908,15139.2,5434.71,1.00028
"beta_language_std[12,4]",-0.115199,0.000245367,0.0280339,0.0284763,-0.160903,-0.115176,-0.0691648,13341.4,4752.08,1.0005
"beta_language_std[12,5]",0.142098,0.000245678,0.0273272,0.027715,0.0971233,0.142269,0.185823,12479.5,5871.09,1.00026
"beta_language_std[12,6]",-0.221103,0.000325989,0.0385889,0.0390925,-0.284351,-0.221272,-0.158353,14130.9,5092.83,0.999822
"beta_language_std[12,7]",0.058921,0.000221803,0.0275378,0.0277902,0.0142263,0.0587853,0.104127,15666.8,5860.8,0.999973
"beta_language_std[12,8]",-0.025975,0.000236495,0.028428,0.0283658,-0.0726915,-0.0260468,0.0214193,14635.1,5361.47,1.00075
"beta_language_std[12,9]",0.00556935,0.000249047,0.0275583,0.0273783,-0.0398289,0.00558171,0.0505106,12503.3,5654.08,1.00065
"beta_language_std[12,10]",-0.316844,0.000240299,0.0267567,0.0266112,-0.360814,-0.316999,-0.272683,12813.4,5700.36,1.00023
"beta_language_std[12,11]",0.0883654,0.000215105,0.0235956,0.0234209,0.0488059,0.0882893,0.126796,12325.9,5621.3,1.00002
"beta_language_std[12,12]",-0.139001,0.00142603,0.0610943,0.0531949,-0.238888,-0.140119,-0.0395178,2031.54,2182.31,1.00441
"beta_language_std[13,1]",0.0899587,0.000214624,0.0298123,0.029522,0.0404354,0.0900174,0.139009,19620.0,5495.28,1.00152
"beta_language_std[13,2]",0.0625808,0.000234754,0.0297336,0.0292972,0.0144627,0.0622803,0.111294,16381.9,5572.77,1.00006
"beta_language_std[13,3]",0.36189,0.000250604,0.0329866,0.0323177,0.306609,0.362,0.416276,17748.9,5704.34,1.0008
"beta_language_std[13,4]",0.0299391,0.00021335,0.0296168,0.0292247,-0.0188855,0.0298389,0.0788685,19512.4,5975.11,1.00048
"beta_language_std[13,5]",0.272218,0.000238141,0.0309134,0.0308188,0.221694,0.271776,0.323959,16990.6,5872.8,1.0008
"beta_language_std[13,6]",-0.367846,0.000337932,0.0400672,0.039257,-0.433431,-0.368409,-0.301419,14142.7,5812.02,1.0011
"beta_language_std[13,7]",0.0494901,0.000224644,0.0294645,0.0297944,0.00146574,0.0498728,0.097979,17584.7,6084.79,0.999768
"beta_language_std[13,8]",0.0423503,0.000244457,0.0309587,0.0315517,-0.00792246,0.0427533,0.0930409,16362.4,5261.89,1.00056
"beta_language_std[13,9]",0.115762,0.000227701,0.0314021,0.0314447,0.0643919,0.115641,0.167565,19113.0,5646.35,1.00105
"beta_language_std[13,10]",-0.480253,0.000227023,0.0295447,0.0296461,-0.528014,-0.480316,-0.431982,17147.4,5695.82,1.00107
"beta_language_std[13,11]",-0.00308103,0.000209761,0.0258774,0.0257679,-0.0461368,-0.00320178,0.0393785,15463.5,4810.56,1.00118
"beta_language_std[13,12]",-0.173009,0.000700797,0.0293267,0.0299908,-0.221761,-0.172374,-0.125798,1757.62,4090.29,1.00402
"beta_language_std[14,1]",0.057549,0.000242584,0.0311827,0.0313033,0.00643972,0.0578381,0.109261,16989.8,5188.62,1.00061
"beta_language_std[14,2]",0.251652,0.000280897,0.0328163,0.0333785,0.198114,0.251022,0.306334,14124.1,5743.1,1.00026
"beta_language_std[14,3]",0.305878,0.000288766,0.0341495,0.0335601,0.249299,0.305498,0.362793,14216.7,4507.83,0.999977
"beta_language_std[14,4]",-0.0832435,0.000255186,0.0305391,0.0304796,-0.132979,-0.0832963,-0.032435,14517.3,5537.45,1.00053
"beta_language_std[14,5]",0.23831,0.000251041,0.031626,0.0323978,0.186517,0.238287,0.290789,15963.8,5969.89,1.00121
"beta_language_std[14,6]",-0.356375,0.000328158,0.0415559,0.0427589,-0.424049,-0.356834,-0.286881,16317.3,5719.98,1.00088
"beta_language_std[14,7]",0.0554665,0.000242965,0.0305426,0.0298161,0.0058671,0.0550617,0.10636,16064.5,5540.37,1.00037
"beta_language_std[14,8]",-0.062342,0.000267643,0.0317888,0.0319132,-0.114087,-0.0624058,-0.00997104,14399.4,5400.95,1.00059
"beta_language_std[14,9]",0.177049,0.000277734,0.0338231,0.0330649,0.122247,0.176797,0.232911,15134.4,5518.23,0.999742
"beta_language_std[14,10]",-0.49756,0.000237994,0.0300664,0.0309003,-0.54714,-0.497464,-0.447902,16162.6,5236.82,1.00172
"beta_language_std[14,11]",0.0510476,0.000244123,0.0269095,0.0273413,0.00729984,0.0508825,0.0957878,12426.4,4967.59,0.999996
"beta_language_std[14,12]",-0.137432,0.00141788,0.0633077,0.0542469,-0.239652,-0.13781,-0.0329025,2218.2,1632.74,1.00465
"beta_language_std[15,1]",0.0581852,0.000229972,0.0271325,0.0268384,0.0131676,0.0582952,0.103492,14291.7,5233.89,1.00116
"beta_language_std[15,2]",-0.0283989,0.000217168,0.0266663,0.026605,-0.07293,-0.0285908,0.0149573,15604.7,5225.56,1.00074
"beta_language_std[15,3]",0.348565,0.000243881,0.0286986,0.0288848,0.301492,0.348522,0.395533,14006.0,5324.61,1.00056
"beta_language_std[15,4]",0.0353628,0.000263891,0.0273771,0.0280256,-0.010053,0.0353003,0.0800748,11038.2,4660.08,1.00138
"beta_language_std[15,5]",-0.00950317,0.000224411,0.0272255,0.0274043,-0.0539987,-0.00963741,0.035945,14913.9,5778.61,1.0002
"beta_language_std[15,6]",-0.183013,0.000328827,0.0387215,0.0387085,-0.245238,-0.183445,-0.119356,14128.2,4875.4,1.00039
"beta_language_std[15,7]",0.120943,0.000224998,0.0281932,0.0280552,0.0742138,0.120735,0.166861,15821.3,4995.09,1.00083
"beta_language_std[15,8]",0.022258,0.000231759,0.027324,0.0271823,-0.0224584,0.0222487,0.0670401,14088.3,6255.1,1.00083
"beta_language_std[15,9]",0.0238756,0.000235633,0.027652,0.0275361,-0.0205495,0.0236743,0.0694104,14145.1,5455.99,1.00167
"beta_language_std[15,10]",-0.229123,0.000246138,0.0270693,0.0267995,-0.27348,-0.228963,-0.184275,12371.7,4788.7,1.00066
"beta_language_std[15,11]",-0.020853,0.000199077,0.0224827,0.0228525,-0.0578842,-0.0208851,0.0159214,13014.6,5044.1,1.00165
"beta_language_std[15,12]",-0.138299,0.00150856,0.0634329,0.0532928,-0.239797,-0.139058,-0.0343012,1955.93,2055.13,1.00695
"beta_language_std[16,1]",0.0956825,0.000225348,0.0272242,0.0272528,0.0511284,0.0958576,0.141139,14844.3,5975.05,1.00069
"beta_language_std[16,2]",-0.0332806,0.00023433,0.0271566,0.0275058,-0.0771991,-0.0332317,0.0115702,13700.1,5488.31,1.00056
"beta_language_std[16,3]",0.331243,0.00025291,0.0297504,0.0301613,0.282746,0.330852,0.380793,14034.3,6011.01,1.00048
"beta_language_std[16,4]",0.060397,0.000244471,0.027585,0.0271457,0.0150856,0.0604426,0.106054,12851.2,5608.24,1.00082
"beta_language_std[16,5]",0.0312629,0.000225928,0.0274677,0.0281153,-0.0147025,0.0314742,0.0756979,14937.6,5224.89,0.999957
"beta_language_std[16,6]",-0.217112,0.000330399,0.0396478,0.0397693,-0.282258,-0.216597,-0.151693,14532.9,5820.07,1.00032
"beta_language_std[16,7]",0.0595418,0.000224265,0.0273576,0.028005,0.0148728,0.0592985,0.104357,15020.7,5435.94,0.999709
"beta_language_std[16,8]",0.0100227,0.000212337,0.0276152,0.0279945,-0.0351609,0.0100666,0.055183,17355.2,5935.55,1.00101
"beta_language_std[16,9]",0.0286271,0.000233591,0.0275307,0.0273218,-0.0161545,0.0285136,0.0745198,14157.6,5462.81,1.00051
"beta_language_std[16,10]",-0.23304,0.000223994,0.0278865,0.0279233,-0.27899,-0.232657,-0.187579,15588.5,5632.45,1.00197
"beta_language_std[16,11]",0.00463989,0.000215766,0.0245994,0.0243457,-0.0365669,0.00454232,0.0449593,13252.4,5349.93,1.00088
"beta_language_std[16,12]",-0.137984,0.00137181,0.0628322,0.0550252,-0.238384,-0.138597,-0.0369994,2238.35,2307.46,1.00601
"beta_language_std[17,1]",0.13979,0.000225691,0.0277719,0.0282339,0.0942326,0.139417,0.185801,15286.6,5833.52,0.999951
"beta_language_std[17,2]",-0.0207631,0.000227803,0.0278387,0.0277947,-0.0667946,-0.0205679,0.024689,15238.0,5436.97,1.00323
"beta_language_std[17,3]",0.389775,0.000239878,0.0304261,0.0306928,0.340092,0.389767,0.439816,16462.1,5747.63,1.00073
"beta_language_std[17,4]",0.0720391,0.000249835,0.0283897,0.0283353,0.0247978,0.0719221,0.118879,13221.5,5813.1,1.00042
"beta_language_std[17,5]",0.178191,0.000228834,0.0277013,0.0276097,0.132748,0.178071,0.223437,14961.3,5325.7,1.00135
"beta_language_std[17,6]",-0.327267,0.000318126,0.0386529,0.0391058,-0.390921,-0.327365,-0.263888,15140.8,5900.81,1.00039
"beta_language_std[17,7]",0.098327,0.000221752,0.0273379,0.0271164,0.0534186,0.0981472,0.143458,15751.4,5663.79,1.00052
"beta_language_std[17,8]",0.0468968,0.000235218,0.0283657,0.0279609,-1.17767e-05,0.0468428,0.0933539,14800.8,5376.69,1.00156
"beta_language_std[17,9]",0.0992972,0.000236913,0.0282283,0.0280214,0.0533088,0.0992348,0.145892,14324.4,5216.68,1.00051
"beta_language_std[17,10]",-0.582552,0.00024786,0.0277047,0.02744,-0.627755,-0.582453,-0.537522,12668.2,5881.09,1.001
"beta_language_std[17,11]",0.034436,0.000231892,0.02454,0.024233,-0.00593466,0.0344739,0.0750267,11297.4,5402.22,1.00122
"beta_language_std[17,12]",-0.12817,0.00159805,0.0628465,0.0553806,-0.22532,-0.130196,-0.025656,1726.1,1554.19,1.0057
"beta_language_std[18,1]",0.0488342,0.000234231,0.029155,0.0295149,0.00180749,0.0487905,0.0968622,15801.1,5648.24,1.00078
"beta_language_std[18,2]",0.125623,0.000213416,0.0302555,0.0305223,0.0758545,0.125403,0.17546,21290.8,5804.55,1.00017
"beta_language_std[18,3]",0.269902,0.000254038,0.0324057,0.0321124,0.21705,0.269989,0.322642,16433.5,5536.84,1.00024
"beta_language_std[18,4]",-0.0146684,0.000225833,0.0298528,0.0299196,-0.0640604,-0.0147488,0.0357817,17758.2,5162.58,1.00151
"beta_language_std[18,5]",0.216587,0.000237203,0.0302139,0.0304986,0.167546,0.216251,0.266432,16627.2,5925.48,1.00068
"beta_language_std[18,6]",-0.376724,0.000292661,0.0392381,0.0387641,-0.442018,-0.377023,-0.311686,18173.3,6079.86,1.0007
"beta_language_std[18,7]",0.0707892,0.000225642,0.0289631,0.0292484,0.0239633,0.0708503,0.117998,16700.0,5283.03,1.00046
"beta_language_std[18,8]",-0.0330563,0.000256675,0.0296964,0.0302287,-0.0821168,-0.0327554,0.0156836,13795.2,4624.94,1.00204
"beta_language_std[18,9]",0.162153,0.000244324,0.0312235,0.0309552,0.111267,0.162223,0.213032,16548.9,5454.87,1.00031
"beta_language_std[18,10]",-0.436672,0.000208134,0.0297474,0.0300679,-0.48537,-0.436549,-0.38731,20667.7,5644.9,1.00136
"beta_language_std[18,11]",0.123895,0.000206726,0.0269243,0.026672,0.0794097,0.124146,0.168435,17243.3,5866.76,1.0002
"beta_language_std[18,12]",-0.156662,0.000452632,0.028771,0.0289285,-0.204073,-0.156357,-0.110029,4225.8,4188.23,1.00213
"beta_language_std[19,1]",0.0490941,0.000222734,0.0297647,0.0292997,8.67653e-05,0.0490797,0.0987419,18414.1,5406.13,1.00139
"beta_language_std[19,2]",0.117407,0.000243454,0.0302525,0.0295774,0.0683799,0.117514,0.167207,15636.9,5842.85,1.00077
"beta_language_std[19,3]",0.310795,0.000240132,0.0324936,0.0329078,0.257959,0.310506,0.363906,18767.0,5778.27,1.0023
"beta_language_std[19,4]",-0.0343413,0.000227659,0.0289271,0.0284443,-0.0818628,-0.0340344,0.0134386,16604.6,5517.51,1.00015
"beta_language_std[19,5]",0.220496,0.00024934,0.0307578,0.0308396,0.170375,0.220405,0.270766,15455.4,5430.54,1.0005
"beta_language_std[19,6]",-0.387673,0.000306775,0.0398239,0.0392882,-0.452725,-0.387061,-0.321849,17088.4,5957.32,1.0008
"beta_language_std[19,7]",0.040438,0.000211998,0.0290407,0.0289185,-0.00722955,0.0402635,0.089053,19328.9,5720.56,1.00013
"beta_language_std[19,8]",-0.00398183,0.000228034,0.029913,0.0293094,-0.0533481,-0.00395908,0.0461646,17359.6,5833.93,1.00126
"beta_language_std[19,9]",0.191497,0.000232223,0.0322353,0.0317788,0.138393,0.191537,0.244952,19678.0,4971.45,1.00155
"beta_language_std[19,10]",-0.417205,0.000231937,0.030293,0.0300308,-0.466602,-0.417176,-0.367136,17396.8,4808.46,1.00044
"beta_language_std[19,11]",0.0566889,0.000205754,0.0266705,0.0266482,0.0127905,0.0567496,0.100967,17120.8,4821.35,1.00071
"beta_language_std[19,12]",-0.143215,0.000365982,0.0281373,0.0275563,-0.189068,-0.143506,-0.0965398,5910.49,4586.5,1.00155
"beta_language_std[20,1]",0.0130369,0.000281771,0.0292546,0.0291609,-0.0350189,0.0129846,0.0608304,11057.3,4784.48,1.00011
"beta_language_std[20,2]",0.367518,0.000260357,0.0320688,0.0317625,0.315297,0.367073,0.420029,15428.9,5756.12,1.00023
"beta_language_std[20,3]",0.243334,0.000255563,0.0322551,0.0319182,0.190304,0.243467,0.296021,16208.4,5660.74,0.999915
"beta_language_std[20,4]",-0.0935109,0.000237374,0.0298814,0.0296051,-0.142597,-0.0932787,-0.0442392,16041.6,5606.72,1.00222
"beta_language_std[20,5]",0.162601,0.000266514,0.0305523,0.0297543,0.111832,0.162332,0.213199,13476.0,5166.49,1.00064
"beta_language_std[20,6]",-0.446596,0.000324198,0.0413663,0.0407396,-0.51472,-0.446404,-0.379046,16703.2,6097.5,1.00128
"beta_language_std[20,7]",0.015682,0.000242286,0.0303305,0.0297138,-0.0341819,0.0156158,0.0659587,15929.2,5758.85,1.00123
"beta_language_std[20,8]",-0.080435,0.000246397,0.0309668,0.0305083,-0.130768,-0.08048,-0.0285398,15851.9,5932.93,1.0021
"beta_language_std[20,9]",0.180102,0.000238163,0.0317289,0.0315438,0.12854,0.180025,0.232903,17948.2,5238.4,1.00056
"beta_language_std[20,10]",-0.397152,0.000247423,0.0284098,0.0280263,-0.443552,-0.397424,-0.349957,13364.2,5462.12,1.00094
"beta_language_std[20,11]",0.178405,0.000215777,0.0266145,0.026864,0.134871,0.178309,0.222667,15435.8,6215.81,1.00004
"beta_language_std[20,12]",-0.142985,0.00143699,0.0630196,0.0547924,-0.244528,-0.14176,-0.0407076,2129.62,1803.31,1.00518
"beta_language_std[21,1]",0.024653,0.000226009,0.0271121,0.0276579,-0.0200538,0.0244102,0.0698646,14792.4,4985.28,1.00092
"beta_language_std[21,2]",0.0471121,0.000227653,0.0265823,0.0264278,0.0032532,0.047059,0.0905829,13781.7,4870.83,1.00109
"beta_language_std[21,3]",0.115959,0.000222617,0.028065,0.0282117,0.0699604,0.116069,0.16196,16182.4,5613.41,1.00069
"beta_language_std[21,4]",-0.0414535,0.000233357,0.0274774,0.0278383,-0.0866735,-0.0411787,0.00358384,14107.8,6057.73,1.00024
"beta_language_std[21,5]",0.0910706,0.000218149,0.0265913,0.0260534,0.047106,0.0911744,0.135639,15001.0,5391.78,1.00039
"beta_language_std[21,6]",-0.152622,0.000313762,0.0384754,0.0389316,-0.215957,-0.152572,-0.0901299,15360.8,6061.44,1.00024
"beta_language_std[21,7]",0.0336502,0.00021447,0.0266252,0.0271955,-0.0104666,0.0339995,0.0774977,15518.8,6034.39,1.00035
